Gm#,Date,,Tm,,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
149,Thursday Sep 22,boxscore,SEA,@,OAK,W,9,5,,82-67,2,16.0,Boyd,Snead,,3:22,D,4696,.61,+,
150,Friday Sep 23,boxscore,SEA,@,KCR,L,1,5,,82-68,2,16.0,Singer,Gonzales,,2:29,N,13615,.55,-,
151,Saturday Sep 24,boxscore,SEA,@,KCR,W,6,5,,83-68,2,16.0,Sewald,Keller,Muñoz,3:25,N,25237,.69,+,
152,Sunday Sep 25,boxscore,SEA,@,KCR,L,12,13,,83-69,2,17.0,Cuas,Swanson,Barlow,3:43,D,18350,.47,-,
153,Tuesday Sep 27,boxscore,SEA,,TEX,L,0,5,,83-70,2,18.0,Miller,Ray,,3:22,N,23221,.42,--,
154,Wednesday Sep 28,boxscore,SEA,,TEX,W,3,1,,84-70,2,17.0,Kirby,Pérez,Sewald,2:34,N,21863,.39,+,
155,Thursday Sep 29,boxscore,SEA,,TEX,W-wo,10,9,11,85-70,2,16.5,Flexen,King,,3:48,N,21094,.39,++,
156,Friday Sep 30,boxscore,SEA,,OAK,W-wo,2,1,,86-70,2,15.5,Brash,Acevedo,,2:47,N,44754,.50,+++,
157,Saturday Oct 1,boxscore,SEA,,OAK,W,5,1,,87-70,2,15.5,Castillo,Oller,,2:36,D,42512,.47,++++,
158,Sunday Oct 2,boxscore,SEA,,OAK,L,3,10,,87-71,2,16.5,Kaprielian,Ray,,3:11,D,42465,.56,-,
159,Monday Oct 3,boxscore,SEA,,DET,L,3,4,,87-72,2,16.5,Garcia,Kirby,Chafin,3:11,N,23463,.25,--,
160,Tuesday Oct 4 (1),boxscore,SEA,,DET,W-wo,7,6,10,88-72,2,16.0,Torrens,Soto,,3:24,D,,.06,+,
161,Tuesday Oct 4 (2),boxscore,SEA,,DET,W,9,6,,89-72,2,16.0,Sheffield,Rodriguez,Castillo,3:22,D,24564,.04,++,
162,Wednesday Oct 5,boxscore,SEA,,DET,W-wo,5,4,,90-72,2,16.0,Swanson,Soto,,2:48,D,22053,.02,+++,

1,Friday Apr 8,boxscore,SFG,,MIA,W-wo,6,5,10,1-0,1,Tied,Alvarez,Bass,,3:26,D,40853,.92,+,
2,Saturday Apr 9,boxscore,SFG,,MIA,L,1,2,,1-1,2,0.5,Okert,McGee,Bender,2:57,D,38885,.96,-,
3,Sunday Apr 10,boxscore,SFG,,MIA,W,3,2,,2-1,2,0.5,García,Rogers,Leone,2:43,D,37332,.94,+,
4,Monday Apr 11,boxscore,SFG,,SDP,L,2,4,,2-2,3,1.5,Wilson,Rogers,Rogers,3:30,N,23279,1.02,-,
5,Tuesday Apr 12,boxscore,SFG,,SDP,W,13,2,,3-2,3,1.0,Cobb,Darvish,,3:13,N,25560,.94,+,
6,Wednesday Apr 13,boxscore,SFG,,SDP,W,2,1,,4-2,2,0.5,Webb,Manaea,Doval,2:11,D,27197,1.04,++,
7,Friday Apr 15,boxscore,SFG,@,CLE,W,4,1,,5-2,1,Tied,Rodón,Plesac,Doval,2:56,N,33469,.97,+++,
8,Saturday Apr 16,boxscore,SFG,@,CLE,W,4,2,,6-2,1,Tied,Leone,Sandlin,McGee,3:19,N,13187,1.01,++++,
9,Sunday Apr 17,boxscore,SFG,@,CLE,W,8,1,,7-2,1,Tied,Wood,Civale,,2:57,D,9620,1.02,+++++,
10,Tuesday Apr 19 (1),boxscore,SFG,@,NYM,L-wo,4,5,10,7-3,3,1.0,Ottavino,García,,3:33,D,,1.06,-,
11,Tuesday Apr 19 (2),boxscore,SFG,@,NYM,L,1,3,,7-4,3,1.0,Scherzer,Webb,May,2:41,D,27490,1.05,--,
12,Wednesday Apr 20,boxscore,SFG,@,NYM,W,5,2,,8-4,2,1.0,Rodón,Bassitt,McGee,3:20,N,30050,1.05,+,
13,Thursday Apr 21,boxscore,SFG,@,NYM,L,2,6,,8-5,4,1.5,Carrasco,DeSclafani,,2:35,D,28760,1.10,-,
14,Friday Apr 22,boxscore,SFG,@,WSN,W,7,1,,9-5,2,1.5,Junis,Corbin,,2:53,N,23751,1.02,+,
15,Saturday Apr 23,boxscore,SFG,@,WSN,W,5,2,,10-5,2,0.5,Wood,Sanchez,Doval,2:48,D,27799,1.07,++,
16,Sunday Apr 24,boxscore,SFG,@,WSN,W,12,3,,11-5,2,0.5,Webb,Adon,,3:19,D,26003,1.08,+++,
17,Monday Apr 25,boxscore,SFG,@,MIL,W,4,2,,12-5,2,0.5,McGee,Cousins,Doval,3:01,N,21186,1.09,++++,
18,Tuesday Apr 26,boxscore,SFG,,OAK,W,8,2,,13-5,1,up 0.5,Rodón,Jefferies,,3:01,N,32898,1.05,+++++,
19,Wednesday Apr 27,boxscore,SFG,,OAK,L,0,1,,13-6,1,up 0.5,Blackburn,Long,Jiménez,3:00,N,32014,1.08,-,
20,Friday Apr 29,boxscore,SFG,,WSN,L,4,14,,13-7,3,0.5,Sanchez,Wood,,3:46,N,38256,1.12,--,
21,Saturday Apr 30,boxscore,SFG,,WSN,W,9,3,,14-7,1,up 0.5,Webb,Adon,,3:20,D,33241,1.06,+,
22,Sunday May 1,boxscore,SFG,,WSN,L,5,11,,14-8,3,0.5,Gray,Cobb,,3:37,D,38451,1.13,-,
23,Tuesday May 3,boxscore,SFG,@,LAD,L,1,3,,14-9,3,1.5,Urías,Rodón,Kimbrel,3:05,N,43370,1.22,--,
24,Wednesday May 4,boxscore,SFG,@,LAD,L,1,9,,14-10,3,2.5,Gonsolin,Wood,,3:00,N,52203,1.20,---,
25,Thursday May 5,boxscore,SFG,,STL,L,1,7,,14-11,4,3.0,Mikolas,Littell,,3:01,N,22562,1.05,----,
26,Friday May 6,boxscore,SFG,,STL,L,2,3,,14-12,4,3.5,Helsley,Doval,Gallegos,2:52,N,28898,1.01,-----,
27,Saturday May 7,boxscore,SFG,,STL,W,13,7,,15-12,4,4.0,Webb,Matz,,3:22,D,40113,.95,+,
28,Sunday May 8,boxscore,SFG,,STL,W,4,3,,16-12,3,4.0,Leone,Cabrera,Doval,3:08,D,38193,.99,++,
29,Monday May 9,boxscore,SFG,,COL,W,8,5,,17-12,3,3.0,Rodón,Gomber,,3:15,N,20039,1.07,+++,
30,Tuesday May 10,boxscore,SFG,,COL,W,9,2,,18-12,3,3.0,Wood,Senzatela,,3:10,N,21472,1.11,++++,
31,Wednesday May 11,boxscore,SFG,,COL,W,7,1,,19-12,3,2.0,Cobb,Kuhl,,3:14,D,23341,1.08,+++++,
32,Friday May 13,boxscore,SFG,@,STL,W,8,2,,20-12,3,0.5,Webb,Hicks,,3:06,N,39612,1.10,++++++,
33,Saturday May 14,boxscore,SFG,@,STL,L,0,4,,20-13,3,0.5,Hudson,Junis,,3:05,D,44537,1.17,-,
34,Sunday May 15,boxscore,SFG,@,STL,L,6,15,,20-14,3,1.5,Wainwright,Rodón,,3:05,N,39703,1.16,--,
35,Monday May 16,boxscore,SFG,@,COL,W,7,6,,21-14,3,1.5,Brebbia,Bard,Doval,3:23,N,23180,1.16,+,
36,Tuesday May 17,boxscore,SFG,@,COL,W,10,7,,22-14,3,2.0,Cobb,Kuhl,Doval,3:40,N,25735,1.18,++,
37,Wednesday May 18,boxscore,SFG,@,COL,L,3,5,,22-15,3,3.0,Kinley,Alvarez,Bard,2:42,D,26713,1.17,-,
38,Friday May 20,boxscore,SFG,,SDP,L,7,8,10,22-16,3,4.0,García,Doval,Suarez,3:23,N,31359,1.24,--,
39,Saturday May 21,boxscore,SFG,,SDP,L,1,2,,22-17,3,5.0,Musgrove,Rodón,Rogers,3:05,D,38916,1.19,---,
40,Sunday May 22,boxscore,SFG,,SDP,L,1,10,,22-18,3,5.0,Gore,Wood,,2:57,D,35363,1.11,----,
41,Monday May 23,boxscore,SFG,,NYM,L,3,13,,22-19,3,6.0,Peterson,Cobb,,2:51,N,25690,1.00,-----,
42,Tuesday May 24,boxscore,SFG,,NYM,W-wo,13,12,,23-19,3,6.0,Brebbia,Díaz,,3:50,N,27683,.91,+,
43,Wednesday May 25,boxscore,SFG,,NYM,W,9,3,,24-19,3,5.0,Junis,Szapucki,,2:44,D,27432,.97,++,
44,Friday May 27,boxscore,SFG,@,CIN,L,1,5,,24-20,3,6.5,Ashcraft,Rodón,Warren,3:16,N,19000,.98,-,
45,Saturday May 28,boxscore,SFG,@,CIN,L,2,3,,24-21,3,7.5,Gutierrez,Wood,Santillan,3:00,D,26655,.94,--,
46,Sunday May 29,boxscore,SFG,@,CIN,W,6,4,,25-21,3,7.5,Brebbia,Warren,,3:10,D,20439,.92,+,
47,Monday May 30,boxscore,SFG,@,PHI,W,5,4,10,26-21,3,6.5,Leone,Bellatti,Doval,3:13,D,26650,.94,++,
48,Tuesday May 31,boxscore,SFG,@,PHI,W,7,4,11,27-21,3,5.5,Alvarez,Bellatti,,4:52,N,20927,.96,+++,
49,Wednesday Jun 1,boxscore,SFG,@,PHI,L,5,6,,27-22,3,5.5,Nola,García,Knebel,3:02,N,22213,1.02,-,
50,Thursday Jun 2,boxscore,SFG,@,MIA,L,0,3,,27-23,3,6.5,Alcantara,Wood,Scott,2:34,N,8202,1.01,--,
51,Friday Jun 3,boxscore,SFG,@,MIA,W,15,6,,28-23,3,6.5,Littell,Bleier,,3:10,N,6512,.99,+,
52,Saturday Jun 4,boxscore,SFG,@,MIA,L-wo,4,5,,28-24,3,6.5,Scott,Rogers,,2:54,D,7515,1.02,-,
53,Sunday Jun 5,boxscore,SFG,@,MIA,W,5,1,,29-24,3,5.5,Junis,Garrett,,3:10,D,9641,.97,+,
54,Tuesday Jun 7,boxscore,SFG,,COL,L,3,5,,29-25,3,5.5,Márquez,Littell,Bard,3:13,N,24785,.98,-,
55,Wednesday Jun 8,boxscore,SFG,,COL,W-wo,2,1,10,30-25,3,5.5,Doval,Estévez,,2:49,N,21535,1.03,+,
56,Thursday Jun 9,boxscore,SFG,,COL,L,2,4,,30-26,3,6.5,Gomber,Webb,Colomé,2:56,D,23780,1.02,-,
57,Friday Jun 10,boxscore,SFG,,LAD,W,7,2,,31-26,3,5.5,Junis,Buehler,,2:45,N,39701,1.12,+,
58,Saturday Jun 11,boxscore,SFG,,LAD,W,3,2,,32-26,3,4.5,Doval,Kershaw,Alvarez,3:32,D,41236,1.19,++,
59,Sunday Jun 12,boxscore,SFG,,LAD,W,2,0,,33-26,3,3.5,Rodón,Urías,McGee,2:56,D,41197,1.22,+++,
60,Monday Jun 13,boxscore,SFG,,KCR,W,6,2,,34-26,3,3.0,Wood,Garrett,,2:48,N,22185,1.09,++++,
61,Tuesday Jun 14,boxscore,SFG,,KCR,W,4,2,,35-26,3,3.0,Webb,Bubic,Doval,3:00,N,24386,1.07,+++++,
62,Wednesday Jun 15,boxscore,SFG,,KCR,L,2,3,,35-27,3,4.0,Cuas,Brebbia,Barlow,2:52,D,25527,1.09,-,
63,Friday Jun 17,boxscore,SFG,@,PIT,W,2,0,,36-27,3,3.5,Rodón,Thompson,Doval,2:46,N,19075,1.08,+,
64,Saturday Jun 18,boxscore,SFG,@,PIT,W,7,5,,37-27,3,3.0,Wood,Crowe,Doval,3:53,D,26041,1.06,++,
65,Sunday Jun 19,boxscore,SFG,@,PIT,L-wo,3,4,,37-28,3,3.0,Bednar,Rogers,,2:38,D,23905,1.08,-,
66,Monday Jun 20,boxscore,SFG,@,ATL,L-wo,1,2,,37-29,3,3.5,Jansen,Doval,,2:54,N,40589,1.24,--,
67,Tuesday Jun 21,boxscore,SFG,@,ATL,W,12,10,,38-29,3,3.5,Rogers,O'Day,,3:28,N,35384,1.19,+,
68,Wednesday Jun 22,boxscore,SFG,@,ATL,L-wo,3,4,,38-30,3,4.5,Minter,McGee,,2:52,N,38478,1.25,-,
69,Thursday Jun 23,boxscore,SFG,@,ATL,L,6,7,,38-31,3,5.5,Wright,Wood,Jansen,3:08,D,36870,1.17,--,
70,Friday Jun 24,boxscore,SFG,,CIN,L,2,4,,38-32,3,6.5,Ashcraft,Cobb,Strickland,2:51,N,29178,1.05,---,
71,Saturday Jun 25,boxscore,SFG,,CIN,W,9,2,,39-32,3,5.5,Webb,Minor,,2:43,D,40115,1.00,+,
72,Sunday Jun 26,boxscore,SFG,,CIN,L,3,10,,39-33,3,6.5,Mahle,DeSclafani,,2:58,D,32285,1.02,-,
73,Tuesday Jun 28,boxscore,SFG,,DET,W,4,3,,40-33,3,5.0,Rodón,Skubal,Doval,3:16,N,28004,1.03,+,
74,Wednesday Jun 29,boxscore,SFG,,DET,L,2,3,,40-34,3,6.0,García,Wood,Soto,2:49,D,26576,1.05,-,
75,Friday Jul 1,boxscore,SFG,,CHW,L,0,1,,40-35,3,7.5,Banks,Doval,Graveman,2:59,N,35266,1.01,--,
76,Saturday Jul 2,boxscore,SFG,,CHW,L,3,5,,40-36,3,8.5,Cease,Webb,Graveman,3:18,D,30804,.97,---,
77,Sunday Jul 3,boxscore,SFG,,CHW,L,4,13,,40-37,3,8.5,Giolito,Hjelle,,3:22,D,30155,.93,----,
78,Monday Jul 4,boxscore,SFG,@,ARI,L,3,8,,40-38,3,9.5,Bumgarner,Rodón,,3:13,D,27752,.91,-----,
79,Tuesday Jul 5,boxscore,SFG,@,ARI,L,2,6,,40-39,3,10.5,Smith,Leone,,3:07,N,14467,.83,------,
80,Wednesday Jul 6,boxscore,SFG,@,ARI,W,7,5,,41-39,3,10.5,Brebbia,Mantiply,Long,3:23,N,13445,.78,+,
81,Thursday Jul 7,boxscore,SFG,@,SDP,L-wo,1,2,10,41-40,3,11.5,Crismatt,García,,3:22,N,42656,.95,-,
82,Friday Jul 8,boxscore,SFG,@,SDP,L,3,6,,41-41,3,12.5,Snell,Long,Martinez,3:16,N,42861,.84,--,
83,Saturday Jul 9,boxscore,SFG,@,SDP,W,3,1,,42-41,3,12.5,Rodón,García,,2:51,D,41714,.76,+,
84,Sunday Jul 10,boxscore,SFG,@,SDP,W,12,0,,43-41,3,12.5,Wood,Gore,,3:06,D,38712,.87,++,
85,Monday Jul 11,boxscore,SFG,,ARI,L,3,4,,43-42,3,13.0,Kelly,Cobb,Melancon,3:46,N,25325,.80,-,
86,Tuesday Jul 12,boxscore,SFG,,ARI,W,13,0,,44-42,3,12.0,Webb,Keuchel,,2:45,N,23353,.77,+,
87,Wednesday Jul 13,boxscore,SFG,,ARI,W-wo,4,3,,45-42,3,12.0,Doval,Melancon,,3:05,D,27055,.82,++,
88,Thursday Jul 14,boxscore,SFG,,MIL,L,2,3,10,45-43,3,13.0,Gott,Doval,Williams,3:52,N,26994,.96,-,
89,Friday Jul 15,boxscore,SFG,,MIL,W-wo,8,5,,46-43,3,13.0,Long,Hader,,3:34,N,28244,.87,+,
90,Saturday Jul 16,boxscore,SFG,,MIL,W,2,1,,47-43,3,13.0,Brebbia,Suter,Leone,2:49,D,41279,.89,++,
91,Sunday Jul 17,boxscore,SFG,,MIL,W,9,5,,48-43,3,12.5,Webb,Ashby,,2:49,D,30584,.90,+++,
92,Thursday Jul 21,boxscore,SFG,@,LAD,L,6,9,,48-44,3,13.5,Phillips,Leone,Kimbrel,3:29,N,53165,.91,-,
93,Friday Jul 22,boxscore,SFG,@,LAD,L,1,5,,48-45,3,14.5,Vesia,Long,,3:04,N,51316,.84,--,
94,Saturday Jul 23,boxscore,SFG,@,LAD,L,2,4,,48-46,3,15.5,Urías,Wood,Price,3:21,D,47749,.81,---,
95,Sunday Jul 24,boxscore,SFG,@,LAD,L,4,7,,48-47,3,16.5,Phillips,Leone,Kimbrel,3:25,D,47505,.73,----,
96,Monday Jul 25,boxscore,SFG,@,ARI,L,0,7,,48-48,3,16.5,Kelly,Junis,,2:43,N,16100,.72,-----,
97,Tuesday Jul 26,boxscore,SFG,@,ARI,L,3,7,,48-49,3,16.5,Kennedy,Rodón,,3:10,N,16989,.69,------,
98,Wednesday Jul 27,boxscore,SFG,@,ARI,L,3,5,,48-50,3,17.5,Ramirez,Webb,Melancon,3:03,D,17043,.64,-------,
99,Thursday Jul 28,boxscore,SFG,,CHC,W,4,2,,49-50,3,17.5,Wood,Steele,Doval,3:00,N,32259,.56,+,
100,Friday Jul 29,boxscore,SFG,,CHC,L,2,4,,49-51,3,18.5,Stroman,Cobb,,3:17,N,30376,.58,-,
101,Saturday Jul 30,boxscore,SFG,,CHC,W,5,4,,50-51,3,17.5,Rogers,Smyly,Leone,3:06,N,40971,.45,+,
102,Sunday Jul 31,boxscore,SFG,,CHC,W,4,0,,51-51,3,17.5,Rodón,Sampson,,2:58,D,33622,.54,++,
103,Monday Aug 1,boxscore,SFG,,LAD,L,2,8,,51-52,3,18.5,Ferguson,Webb,,2:50,N,34865,.54,-,
104,Tuesday Aug 2,boxscore,SFG,,LAD,L,5,9,,51-53,3,19.5,Anderson,Wood,,3:03,N,32798,.46,--,
105,Wednesday Aug 3,boxscore,SFG,,LAD,L,0,3,,51-54,3,20.5,Urías,Cobb,Kimbrel,3:06,N,35400,.41,---,
106,Thursday Aug 4,boxscore,SFG,,LAD,L,3,5,,51-55,3,21.5,Martin,Junis,Kimbrel,3:08,D,34640,.33,----,
107,Saturday Aug 6,boxscore,SFG,@,OAK,W,7,3,,52-55,3,22.0,Rodón,Oller,,3:21,D,40065,.26,+,
108,Sunday Aug 7,boxscore,SFG,@,OAK,W,6,4,,53-55,3,22.0,Webb,Martinez,Doval,3:18,D,31605,.30,++,
109,Monday Aug 8,boxscore,SFG,@,SDP,W,1,0,,54-55,3,21.5,Wood,Snell,Doval,3:15,N,40686,.49,+++,
110,Tuesday Aug 9,boxscore,SFG,@,SDP,L-wo,4,7,,54-56,3,22.5,Hill,Rogers,,3:32,N,38626,.58,-,
111,Wednesday Aug 10,boxscore,SFG,@,SDP,L,7,13,,54-57,3,23.5,Suarez,Marte,,3:32,D,32834,.43,--,
112,Friday Aug 12,boxscore,SFG,,PIT,W,5,3,,55-57,3,23.5,Rodón,Wilson,Doval,3:15,N,33328,.26,+,
113,Saturday Aug 13,boxscore,SFG,,PIT,W,2,0,,56-57,3,23.5,Webb,Beede,Doval,2:45,N,38049,.27,++,
114,Sunday Aug 14,boxscore,SFG,,PIT,W-wo,8,7,,57-57,3,22.5,Doval,Crowe,,3:26,D,36471,.33,+++,
115,Monday Aug 15,boxscore,SFG,,ARI,W,6,1,,58-57,3,22.5,Cobb,Bumgarner,,3:00,N,20694,.37,++++,
116,Tuesday Aug 16,boxscore,SFG,,ARI,W-wo,2,1,,59-57,3,21.5,Brebbia,Kennedy,,2:46,N,20897,.45,+++++,
117,Wednesday Aug 17,boxscore,SFG,,ARI,L,2,3,,59-58,3,22.5,Ramirez,Leone,Melancon,3:07,N,22649,.45,-,
118,Thursday Aug 18,boxscore,SFG,,ARI,L,0,5,,59-59,3,22.5,Gallen,Webb,,2:55,D,26197,.42,--,
119,Friday Aug 19,boxscore,SFG,@,COL,L,4,7,,59-60,3,23.5,Ureña,Wood,Bard,2:56,N,31604,.34,---,
120,Saturday Aug 20,boxscore,SFG,@,COL,L-wo,3,4,10,59-61,3,24.5,Gilbreath,Doval,,3:07,N,35278,.34,----,
121,Sunday Aug 21,boxscore,SFG,@,COL,W,9,8,11,60-61,3,24.5,Leone,Bird,Littell,3:47,D,30682,.29,+,
122,Tuesday Aug 23,boxscore,SFG,@,DET,W,3,1,,61-61,3,24.0,Rodón,Hutchison,Doval,2:52,N,21123,.29,++,
123,Wednesday Aug 24,boxscore,SFG,@,DET,L,1,6,,61-62,3,25.0,Manning,Webb,,2:53,D,17400,.34,-,
124,Friday Aug 26,boxscore,SFG,@,MIN,L,0,9,,61-63,3,26.0,Ryan,Wood,,2:55,N,25246,.33,--,
125,Saturday Aug 27,boxscore,SFG,@,MIN,L-wo,2,3,10,61-64,3,26.0,Duran,Leone,,3:57,N,27570,.25,---,
126,Sunday Aug 28,boxscore,SFG,@,MIN,L,3,8,,61-65,3,27.0,Smeltzer,Junis,,3:27,D,25285,.15,----,
127,Monday Aug 29,boxscore,SFG,,SDP,L,5,6,,61-66,3,28.0,Clevinger,Rodón,Martinez,3:44,N,24815,.14,-----,
128,Tuesday Aug 30,boxscore,SFG,,SDP,L,3,4,,61-67,3,29.0,Snell,Webb,Martinez,3:35,N,28267,.08,------,
129,Wednesday Aug 31,boxscore,SFG,,SDP,L,4,5,,61-68,3,29.0,Musgrove,Wood,Hader,3:13,D,25298,.07,-------,
130,Friday Sep 2,boxscore,SFG,,PHI,W,13,1,,62-68,4,27.5,Cobb,Gibson,,3:05,N,32840,.04,+,
131,Saturday Sep 3,boxscore,SFG,,PHI,W,5,4,,63-68,3,27.5,Littell,Hand,Doval,3:33,D,40010,.05,++,
132,Sunday Sep 4,boxscore,SFG,,PHI,W-wo,5,3,,64-68,3,27.5,Doval,Robertson,,3:10,D,41189,.07,+++,
133,Monday Sep 5,boxscore,SFG,@,LAD,W,7,4,,65-68,3,26.5,Webb,Heaney,Doval,3:01,N,51887,.09,++++,
134,Tuesday Sep 6,boxscore,SFG,@,LAD,L,3,6,,65-69,3,27.5,Anderson,García,Kimbrel,2:43,N,39752,.12,-,
135,Wednesday Sep 7,boxscore,SFG,@,LAD,L,3,7,,65-70,3,28.5,Phillips,Littell,,3:13,D,39237,.07,--,
136,Thursday Sep 8 (1),boxscore,SFG,@,MIL,L,1,2,,65-71,4,29.5,Burnes,Junis,Williams,2:20,D,,.04,---,
137,Thursday Sep 8 (2),boxscore,SFG,@,MIL,L,2,4,,65-72,4,29.5,Strzelecki,Young,Rogers,3:08,D,23019,.03,----,
138,Friday Sep 9,boxscore,SFG,@,CHC,L,2,4,,65-73,4,29.5,Smyly,Rodón,Hughes,2:52,D,31309,.01,-----,
139,Saturday Sep 10,boxscore,SFG,@,CHC,W,5,2,,66-73,3,29.5,Webb,Stroman,Doval,2:43,D,40086,.00,+,
140,Sunday Sep 11,boxscore,SFG,@,CHC,W,4,2,,67-73,3,29.5,Littell,Wesneski,Doval,3:21,N,30004,.01,++,
141,Monday Sep 12,boxscore,SFG,,ATL,W,3,2,,68-73,3,29.5,Cobb,Strider,Alexander,2:47,N,23790,.01,+++,
142,Tuesday Sep 13,boxscore,SFG,,ATL,L,1,5,,68-74,3,30.5,Wright,Junis,,3:01,N,24872,.01,-,
143,Wednesday Sep 14,boxscore,SFG,,ATL,W,4,1,,69-74,3,29.5,Rodón,Morton,Doval,2:45,D,25093,.00,+,
144,Friday Sep 16,boxscore,SFG,,LAD,L,0,5,,69-75,3,30.5,May,Webb,,2:59,N,37487,.01,-,
145,Saturday Sep 17,boxscore,SFG,,LAD,L,2,7,,69-76,3,31.5,Urías,Hjelle,,3:12,N,40171,.00,--,
146,Sunday Sep 18,boxscore,SFG,,LAD,L,3,4,10,69-77,3,32.5,Kimbrel,Brebbia,Bruihl,4:11,D,32137,.00,---,
147,Monday Sep 19,boxscore,SFG,@,COL,W,10,7,10,70-77,3,32.5,Doval,Hollowell,Alexander,3:45,N,23055,.00,+,
148,Tuesday Sep 20,boxscore,SFG,@,COL,W,6,3,,71-77,3,32.0,Rogers,Freeland,García,3:07,N,23942,.00,++,
149,Wednesday Sep 21,boxscore,SFG,@,COL,W,6,1,,72-77,3,31.0,Webb,Márquez,,2:39,N,23293,.00,+++,
150,Thursday Sep 22,boxscore,SFG,@,COL,W,3,0,,73-77,3,31.0,Cotton,Ureña,Doval,3:02,D,25669,.00,++++,
151,Friday Sep 23,boxscore,SFG,@,ARI,W,6,5,,74-77,3,30.0,Young,Smith,Doval,3:37,N,25949,.00,+++++,
152,Saturday Sep 24,boxscore,SFG,@,ARI,L,2,5,,74-78,3,31.0,Kelly,Cobb,Moronta,2:37,N,24504,.00,-,
153,Sunday Sep 25,boxscore,SFG,@,ARI,W,3,2,,75-78,3,31.0,Junis,Frías,Doval,3:19,D,25389,.00,+,
154,Tuesday Sep 27,boxscore,SFG,,COL,W,5,2,,76-78,3,30.0,Webb,Márquez,,2:33,N,24218,.00,++,
155,Wednesday Sep 28,boxscore,SFG,,COL,W,6,3,,77-78,3,30.0,Hjelle,Ureña,,3:19,N,22663,.00,+++,
156,Thursday Sep 29,boxscore,SFG,,COL,W,6,4,,78-78,3,30.0,Rodón,Feltner,Doval,2:57,N,24112,.00,++++,
157,Friday Sep 30,boxscore,SFG,,ARI,W,10,4,,79-78,3,30.0,Cobb,Kelly,,2:59,N,28478,.00,+++++,
158,Saturday Oct 1,boxscore,SFG,,ARI,L,4,8,,79-79,3,31.0,Jameson,Junis,,3:10,D,30630,.00,-,
159,Sunday Oct 2,boxscore,SFG,,ARI,W-wo,4,3,10,80-79,3,30.0,Cotton,Widener,,3:36,D,34824,.00,+,
160,Monday Oct 3,boxscore,SFG,@,SDP,L,4,7,,80-80,3,30.0,Morejón,Miller,Hader,3:12,N,31687,.00,-,
161,Tuesday Oct 4,boxscore,SFG,@,SDP,L,2,6,,80-81,3,30.0,Manaea,Cobb,,2:44,N,32884,.00,--,
162,Wednesday Oct 5,boxscore,SFG,@,SDP,W,8,1,,81-81,3,30.0,Marte,Stammen,,3:07,D,32064,.00,+,

1,Thursday Apr 7,boxscore,STL,,PIT,W,9,0,,1-0,1,Tied,Wainwright,Brubaker,,3:08,D,46256,.96,+,
2,Saturday Apr 9,boxscore,STL,,PIT,W,6,2,,2-0,1,Tied,Whitley,Keller,,3:32,D,45025,1.04,++,
3,Sunday Apr 10,boxscore,STL,,PIT,L,4,9,,2-1,1,Tied,Yajure,Matz,,3:08,D,40027,1.07,-,
4,Tuesday Apr 12,boxscore,STL,,KCR,W,6,5,,3-1,1,Tied,Hicks,Lynch,Gallegos,2:36,N,40398,.93,+,
5,Thursday Apr 14,boxscore,STL,@,MIL,L,1,5,,3-2,2,0.5,Woodruff,Wainwright,,3:04,D,42794,1.10,-,
6,Friday Apr 15,boxscore,STL,@,MIL,W,10,1,,4-2,1,up 0.5,Mikolas,Peralta,,3:10,N,26874,1.01,+,
7,Saturday Apr 16,boxscore,STL,@,MIL,W,2,1,,5-2,1,up 1.5,Matz,Houser,Gallegos,2:55,N,26356,1.08,++,
8,Sunday Apr 17,boxscore,STL,@,MIL,L,5,6,,5-3,1,up 0.5,Cousins,Hudson,Hader,3:51,D,23001,1.09,-,
9,Tuesday Apr 19,boxscore,STL,@,MIA,W,5,1,,6-3,1,up 0.5,Wainwright,Luzardo,,3:04,N,8475,1.06,+,
10,Wednesday Apr 20,boxscore,STL,@,MIA,W,2,0,,7-3,1,up 0.5,Cabrera,Bender,Gallegos,3:03,N,8655,1.09,++,
11,Thursday Apr 21,boxscore,STL,@,MIA,L,0,5,,7-4,1,Tied,López,Hicks,,2:43,N,9670,1.07,-,
12,Friday Apr 22,boxscore,STL,@,CIN,W,4,2,,8-4,1,up 1.0,Matz,Greene,Gallegos,3:19,N,20470,1.12,+,
13,Saturday Apr 23,boxscore,STL,@,CIN,W,5,0,,9-4,1,up 1.0,Hudson,Mahle,,3:13,D,28598,1.11,++,
14,Sunday Apr 24,boxscore,STL,@,CIN,L,1,4,,9-5,1,Tied,Lodolo,Wainwright,Sims,2:47,D,23124,1.15,-,
15,Monday Apr 25,boxscore,STL,,NYM,L,2,5,,9-6,1,Tied,May,Gallegos,Díaz,3:00,N,35455,1.15,--,
16,Tuesday Apr 26,boxscore,STL,,NYM,L,0,3,,9-7,2,1.0,Bassitt,Hicks,Díaz,3:32,N,32215,1.10,---,
17,Wednesday Apr 27,boxscore,STL,,NYM,W,10,5,,10-7,2,1.0,Woodford,Carrasco,,3:29,D,34822,1.07,+,
18,Thursday Apr 28,boxscore,STL,,ARI,W,8,3,,11-7,2,1.0,Hudson,Castellanos,,3:01,N,33464,1.05,++,
